id,detected_object,timestamp,weather,temperature_celsius,holiday,location
4858,organic,2025-09-17 15:17:40,sunny,21,0,development
4859,paper,2025-09-17 19:56:47,sunny,21,0,development
4860,metal,2025-09-17 23:00:31,sunny,21,0,development
4861,paper,2025-09-17 22:08:54,sunny,21,0,development
4862,metal,2025-09-17 20:23:27,sunny,21,0,development
4863,plastic,2025-09-17 13:54:15,sunny,21,0,development
4864,paper,2025-09-18 07:28:36,cloudy,17,0,development
4865,plastic,2025-09-18 21:22:03,cloudy,17,0,development
4866,paper,2025-09-18 00:22:43,cloudy,17,0,development
4867,plastic,2025-09-18 16:53:16,cloudy,17,0,development
4868,plastic,2025-09-18 19:15:57,cloudy,17,0,development
4869,organic,2025-09-18 02:21:15,cloudy,17,0,development
4870,plastic,2025-09-18 02:00:41,cloudy,17,0,development
4871,organic,2025-09-18 11:57:43,cloudy,17,0,development
4872,plastic,2025-09-18 02:52:25,cloudy,17,0,development
4873,paper,2025-09-18 01:21:00,cloudy,17,0,development
4874,plastic,2025-09-18 09:15:17,cloudy,17,0,development
4875,paper,2025-09-18 02:17:07,cloudy,17,0,development
4876,organic,2025-09-18 08:03:15,cloudy,17,0,development
4877,organic,2025-09-18 00:57:49,cloudy,17,0,development
4878,plastic,2025-09-18 14:01:02,cloudy,17,0,development
4879,plastic,2025-09-18 17:09:23,cloudy,17,0,development
4880,organic,2025-09-18 12:14:07,cloudy,17,0,development
4881,plastic,2025-09-18 13:56:33,cloudy,17,0,development
4882,plastic,2025-09-18 10:47:57,cloudy,17,0,development
4883,glass,2025-09-18 04:12:45,cloudy,17,0,development
4884,paper,2025-09-18 12:22:07,cloudy,17,0,development
4885,paper,2025-09-19 03:41:23,cloudy,11,0,development
4886,paper,2025-09-19 03:10:06,cloudy,11,0,development
4887,metal,2025-09-19 21:36:56,cloudy,11,0,development
4888,plastic,2025-09-19 09:56:42,cloudy,11,0,development
4889,paper,2025-09-19 16:01:05,cloudy,11,0,development
4890,plastic,2025-09-19 15:49:16,cloudy,11,0,development
4891,glass,2025-09-19 10:59:18,cloudy,11,0,development
4892,organic,2025-09-19 03:26:40,cloudy,11,0,development
4893,organic,2025-09-19 21:36:14,cloudy,11,0,development
4894,plastic,2025-09-19 14:58:11,cloudy,11,0,development
4895,plastic,2025-09-19 18:40:19,cloudy,11,0,development
4896,glass,2025-09-19 12:31:39,cloudy,11,0,development
4897,metal,2025-09-19 06:43:54,cloudy,11,0,development
4898,metal,2025-09-19 22:34:19,cloudy,11,0,development
4899,organic,2025-09-19 21:04:27,cloudy,11,0,development
4900,organic,2025-09-19 10:47:10,cloudy,11,0,development
4901,organic,2025-09-19 16:13:03,cloudy,11,0,development
4902,paper,2025-09-19 13:40:23,cloudy,11,0,development
4903,plastic,2025-09-19 04:24:28,cloudy,11,0,development
4904,plastic,2025-09-19 19:40:38,cloudy,11,0,development
4905,glass,2025-09-19 08:43:02,cloudy,11,0,development
4906,organic,2025-09-20 14:16:36,cloudy,20,0,development
4907,plastic,2025-09-20 12:01:14,cloudy,20,0,development
4908,glass,2025-09-20 13:10:07,cloudy,20,0,development
4909,glass,2025-09-20 01:25:48,cloudy,20,0,development
4910,metal,2025-09-20 13:40:25,cloudy,20,0,development
4911,plastic,2025-09-20 09:34:43,cloudy,20,0,development
4912,metal,2025-09-20 22:03:21,cloudy,20,0,development
4913,plastic,2025-09-20 02:57:14,cloudy,20,0,development
4914,plastic,2025-09-20 23:48:22,cloudy,20,0,development
4915,plastic,2025-09-20 10:45:34,cloudy,20,0,development
4916,organic,2025-09-20 22:35:35,cloudy,20,0,development
4917,paper,2025-09-20 04:03:19,cloudy,20,0,development
4918,glass,2025-09-20 11:18:10,cloudy,20,0,development
4919,plastic,2025-09-20 06:25:00,cloudy,20,0,development
4920,plastic,2025-09-20 10:30:56,cloudy,20,0,development
4921,plastic,2025-09-20 12:05:35,cloudy,20,0,development
4922,plastic,2025-09-20 10:58:17,cloudy,20,0,development
4923,plastic,2025-09-20 07:48:35,cloudy,20,0,development
4924,plastic,2025-09-20 06:42:29,cloudy,20,0,development
4925,glass,2025-09-20 23:28:15,cloudy,20,0,development
4926,paper,2025-09-20 18:49:51,cloudy,20,0,development
4927,paper,2025-09-20 02:41:42,cloudy,20,0,development
4928,paper,2025-09-20 19:41:42,cloudy,20,0,development
4929,metal,2025-09-20 14:17:55,cloudy,20,0,development
4930,paper,2025-09-20 23:24:03,cloudy,20,0,development
4931,organic,2025-09-20 06:22:17,cloudy,20,0,development
4932,plastic,2025-09-20 15:22:07,cloudy,20,0,development
4933,plastic,2025-09-20 15:55:54,cloudy,20,0,development
4934,plastic,2025-09-20 10:14:57,cloudy,20,0,development
4935,glass,2025-09-20 22:09:15,cloudy,20,0,development
4936,organic,2025-09-21 00:55:53,cloudy,23,0,development
4937,organic,2025-09-21 08:43:51,cloudy,23,0,development
4938,organic,2025-09-21 15:23:34,cloudy,23,0,development
4939,organic,2025-09-21 12:22:01,cloudy,23,0,development
4940,organic,2025-09-21 20:51:41,cloudy,23,0,development
4941,plastic,2025-09-21 00:06:33,cloudy,23,0,development
4942,glass,2025-09-21 06:13:06,cloudy,23,0,development
4943,paper,2025-09-21 16:28:04,cloudy,23,0,development
4944,organic,2025-09-21 14:51:09,cloudy,23,0,development
4945,metal,2025-09-21 10:18:18,cloudy,23,0,development
4946,metal,2025-09-21 07:15:44,cloudy,23,0,development
4947,organic,2025-09-21 21:19:52,cloudy,23,0,development
4948,plastic,2025-09-21 02:40:20,cloudy,23,0,development
4949,glass,2025-09-21 18:19:28,cloudy,23,0,development
4950,organic,2025-09-21 23:09:33,cloudy,23,0,development
4951,glass,2025-09-21 03:38:34,cloudy,23,0,development
4952,paper,2025-09-21 12:47:45,cloudy,23,0,development
4953,glass,2025-09-21 16:50:50,cloudy,23,0,development
4954,paper,2025-09-21 04:14:56,cloudy,23,0,development
4955,glass,2025-09-21 19:55:10,cloudy,23,0,development
4956,plastic,2025-09-21 08:25:21,cloudy,23,0,development
4957,organic,2025-09-21 02:05:15,cloudy,23,0,development
4958,plastic,2025-09-21 09:17:28,cloudy,23,0,development
4959,plastic,2025-09-21 21:52:57,cloudy,23,0,development
4960,organic,2025-09-21 07:38:28,cloudy,23,0,development
4961,plastic,2025-09-21 21:07:19,cloudy,23,0,development
4962,paper,2025-09-21 10:18:49,cloudy,23,0,development
4963,organic,2025-09-21 02:41:43,cloudy,23,0,development
4964,organic,2025-09-21 05:25:34,cloudy,23,0,development
4965,metal,2025-09-21 21:13:06,cloudy,23,0,development
4966,organic,2025-09-22 09:18:44,sunny,23,0,development
4967,plastic,2025-09-22 09:56:16,sunny,23,0,development
4968,metal,2025-09-22 15:36:45,sunny,23,0,development
4969,glass,2025-09-22 19:15:46,sunny,23,0,development
4970,glass,2025-09-22 09:02:07,sunny,23,0,development
4971,paper,2025-09-22 13:58:02,sunny,23,0,development
4972,plastic,2025-09-22 21:02:25,sunny,23,0,development
4973,paper,2025-09-22 17:29:31,sunny,23,0,development
4974,plastic,2025-09-22 14:30:55,sunny,23,0,development
4975,metal,2025-09-22 15:06:53,sunny,23,0,development
4976,glass,2025-09-22 12:56:39,sunny,23,0,development
4977,plastic,2025-09-22 01:23:29,sunny,23,0,development
4978,glass,2025-09-22 20:12:14,sunny,23,0,development
4979,organic,2025-09-22 07:02:46,sunny,23,0,development
4980,metal,2025-09-22 15:51:25,sunny,23,0,development
4981,paper,2025-09-22 12:04:13,sunny,23,0,development
4982,organic,2025-09-22 00:31:22,sunny,23,0,development
4983,plastic,2025-09-22 22:20:56,sunny,23,0,development
4984,plastic,2025-09-22 11:05:29,sunny,23,0,development
4985,organic,2025-09-22 02:10:11,sunny,23,0,development
4986,paper,2025-09-22 21:36:08,sunny,23,0,development
4987,plastic,2025-09-22 09:24:10,sunny,23,0,development
4988,organic,2025-09-22 21:41:47,sunny,23,0,development
4989,plastic,2025-09-22 21:08:16,sunny,23,0,development
4990,plastic,2025-09-22 08:08:44,sunny,23,0,development
4991,organic,2025-09-22 03:19:46,sunny,23,0,development
4992,paper,2025-09-22 10:03:47,sunny,23,0,development
4993,plastic,2025-09-22 02:14:31,sunny,23,0,development
4994,metal,2025-09-23 23:50:26,cloudy,17,0,development
4995,paper,2025-09-23 22:06:34,cloudy,17,0,development
4996,organic,2025-09-23 12:53:59,cloudy,17,0,development
4997,plastic,2025-09-23 07:13:19,cloudy,17,0,development
4998,organic,2025-09-23 07:12:23,cloudy,17,0,development
4999,metal,2025-09-23 05:28:12,cloudy,17,0,development
5000,organic,2025-09-23 19:31:22,cloudy,17,0,development
5001,metal,2025-09-23 06:53:55,cloudy,17,0,development
5002,metal,2025-09-23 14:15:57,cloudy,17,0,development
5003,paper,2025-09-23 08:17:49,cloudy,17,0,development
5004,paper,2025-09-23 05:43:58,cloudy,17,0,development
5005,metal,2025-09-23 17:56:23,cloudy,17,0,development
5006,glass,2025-09-23 08:26:35,cloudy,17,0,development
5007,organic,2025-09-23 17:08:46,cloudy,17,0,development
5008,paper,2025-09-23 15:18:39,cloudy,17,0,development
5009,plastic,2025-09-23 00:42:31,cloudy,17,0,development
5010,plastic,2025-09-23 16:27:57,cloudy,17,0,development
5011,glass,2025-09-23 14:47:00,cloudy,17,0,development
5012,plastic,2025-09-23 05:12:08,cloudy,17,0,development
5013,glass,2025-09-23 22:07:07,cloudy,17,0,development
5014,organic,2025-09-23 21:14:48,cloudy,17,0,development
5015,paper,2025-09-24 14:55:58,misty,21,0,development
5016,metal,2025-09-24 15:22:48,misty,21,0,development
5017,plastic,2025-09-24 17:43:33,misty,21,0,development
5018,metal,2025-09-24 02:16:33,misty,21,0,development
5019,paper,2025-09-24 09:24:30,misty,21,0,development
5020,organic,2025-09-24 07:52:11,misty,21,0,development
5021,plastic,2025-09-24 20:14:25,misty,21,0,development
5022,paper,2025-09-24 16:04:11,misty,21,0,development
5023,plastic,2025-09-24 07:28:15,misty,21,0,development
5024,plastic,2025-09-24 07:56:55,misty,21,0,development
5025,plastic,2025-09-24 09:35:22,misty,21,0,development
5026,paper,2025-09-24 02:05:13,misty,21,0,development
5027,plastic,2025-09-24 08:36:58,misty,21,0,development
5028,plastic,2025-09-24 19:52:33,misty,21,0,development
5029,plastic,2025-09-24 02:05:20,misty,21,0,development
5030,plastic,2025-09-24 00:01:55,misty,21,0,development
5031,plastic,2025-09-25 14:07:12,cloudy,21,0,development
5032,plastic,2025-09-25 16:43:10,cloudy,21,0,development
5033,paper,2025-09-25 01:51:37,cloudy,21,0,development
5034,paper,2025-09-25 19:40:06,cloudy,21,0,development
5035,paper,2025-09-25 17:37:55,cloudy,21,0,development
5036,metal,2025-09-25 02:14:20,cloudy,21,0,development
5037,plastic,2025-09-25 08:44:16,cloudy,21,0,development
5038,paper,2025-09-25 15:51:44,cloudy,21,0,development
5039,metal,2025-09-25 19:57:20,cloudy,21,0,development
5040,plastic,2025-09-25 17:02:28,cloudy,21,0,development
5041,organic,2025-09-25 20:30:37,cloudy,21,0,development
5042,glass,2025-09-25 22:48:25,cloudy,21,0,development
5043,plastic,2025-09-25 11:22:49,cloudy,21,0,development
5044,metal,2025-09-25 20:05:44,cloudy,21,0,development
5045,paper,2025-09-25 07:42:47,cloudy,21,0,development
5046,plastic,2025-09-25 15:42:31,cloudy,21,0,development
5047,paper,2025-09-25 15:15:48,cloudy,21,0,development
5048,plastic,2025-09-25 00:21:56,cloudy,21,0,development
5049,metal,2025-09-25 13:59:58,cloudy,21,0,development
5050,plastic,2025-09-25 11:45:56,cloudy,21,0,development
5051,paper,2025-09-25 11:44:50,cloudy,21,0,development
5052,plastic,2025-09-25 07:05:26,cloudy,21,0,development
5053,metal,2025-09-25 12:03:20,cloudy,21,0,development
5054,glass,2025-09-25 15:47:45,cloudy,21,0,development
5055,glass,2025-09-25 18:32:20,cloudy,21,0,development
5056,paper,2025-09-26 21:21:41,cloudy,21,0,development
5057,organic,2025-09-26 17:20:28,cloudy,21,0,development
5058,metal,2025-09-26 19:38:54,cloudy,21,0,development
5059,glass,2025-09-26 16:38:42,cloudy,21,0,development
5060,paper,2025-09-26 15:38:23,cloudy,21,0,development
5061,plastic,2025-09-26 19:15:12,cloudy,21,0,development
5062,paper,2025-09-26 05:53:08,cloudy,21,0,development
5063,organic,2025-09-26 23:22:19,cloudy,21,0,development
5064,paper,2025-09-26 05:29:10,cloudy,21,0,development
5065,glass,2025-09-26 21:14:29,cloudy,21,0,development
5066,organic,2025-09-26 21:05:31,cloudy,21,0,development
5067,organic,2025-09-26 09:53:11,cloudy,21,0,development
5068,metal,2025-09-26 10:20:45,cloudy,21,0,development
5069,plastic,2025-09-26 17:20:11,cloudy,21,0,development
5070,paper,2025-09-26 15:11:28,cloudy,21,0,development
5071,metal,2025-09-26 04:21:48,cloudy,21,0,development
5072,metal,2025-09-26 13:03:25,cloudy,21,0,development
5073,organic,2025-09-26 18:40:57,cloudy,21,0,development
5074,organic,2025-09-26 01:25:01,cloudy,21,0,development
5075,paper,2025-09-26 18:42:47,cloudy,21,0,development
5076,organic,2025-09-26 07:55:09,cloudy,21,0,development
5077,paper,2025-09-26 19:45:40,cloudy,21,0,development
5078,plastic,2025-09-26 19:01:27,cloudy,21,0,development
5079,glass,2025-09-26 09:34:06,cloudy,21,0,development
5080,metal,2025-09-26 08:57:44,cloudy,21,0,development
5081,metal,2025-09-27 17:14:14,cloudy,15,0,development
5082,metal,2025-09-27 04:42:12,cloudy,15,0,development
5083,organic,2025-09-27 20:57:01,cloudy,15,0,development
5084,plastic,2025-09-27 15:16:12,cloudy,15,0,development
5085,organic,2025-09-27 19:45:45,cloudy,15,0,development
5086,plastic,2025-09-27 16:58:24,cloudy,15,0,development
5087,plastic,2025-09-27 12:20:02,cloudy,15,0,development
5088,paper,2025-09-27 19:03:44,cloudy,15,0,development
5089,plastic,2025-09-27 17:34:59,cloudy,15,0,development
5090,paper,2025-09-27 18:11:51,cloudy,15,0,development
5091,plastic,2025-09-27 07:57:26,cloudy,15,0,development
5092,paper,2025-09-27 23:18:46,cloudy,15,0,development
5093,plastic,2025-09-27 19:10:19,cloudy,15,0,development
5094,paper,2025-09-27 06:39:01,cloudy,15,0,development
5095,organic,2025-09-27 01:13:50,cloudy,15,0,development
5096,metal,2025-09-27 20:25:46,cloudy,15,0,development
5097,plastic,2025-09-27 19:15:51,cloudy,15,0,development
5098,paper,2025-09-27 19:22:13,cloudy,15,0,development
5099,paper,2025-09-27 10:11:11,cloudy,15,0,development
5100,glass,2025-09-27 22:29:26,cloudy,15,0,development
5101,plastic,2025-09-27 17:32:57,cloudy,15,0,development
5102,glass,2025-09-27 10:53:55,cloudy,15,0,development
5103,organic,2025-09-27 10:01:03,cloudy,15,0,development
5104,glass,2025-09-27 15:29:21,cloudy,15,0,development
5105,paper,2025-09-27 09:57:06,cloudy,15,0,development
5106,organic,2025-09-28 08:27:38,cloudy,23,0,development
5107,plastic,2025-09-28 21:18:00,cloudy,23,0,development
5108,plastic,2025-09-28 23:38:52,cloudy,23,0,development
5109,metal,2025-09-28 22:39:26,cloudy,23,0,development
5110,glass,2025-09-28 03:41:24,cloudy,23,0,development
5111,paper,2025-09-28 22:13:35,cloudy,23,0,development
5112,metal,2025-09-28 19:55:57,cloudy,23,0,development
5113,plastic,2025-09-28 13:21:27,cloudy,23,0,development
5114,plastic,2025-09-28 10:03:06,cloudy,23,0,development
5115,paper,2025-09-28 12:55:32,cloudy,23,0,development
5116,paper,2025-09-28 21:09:16,cloudy,23,0,development
5117,plastic,2025-09-28 10:51:48,cloudy,23,0,development
5118,paper,2025-09-28 04:07:44,cloudy,23,0,development
5119,metal,2025-09-28 03:07:20,cloudy,23,0,development
5120,metal,2025-09-28 04:30:59,cloudy,23,0,development
5121,metal,2025-09-28 23:02:47,cloudy,23,0,development
5122,plastic,2025-09-28 07:24:08,cloudy,23,0,development
5123,organic,2025-09-28 03:03:37,cloudy,23,0,development
5124,metal,2025-09-28 02:38:30,cloudy,23,0,development
5125,organic,2025-09-28 02:25:33,cloudy,23,0,development
5126,organic,2025-09-28 02:22:03,cloudy,23,0,development
5127,organic,2025-09-28 02:01:17,cloudy,23,0,development
5128,glass,2025-09-28 15:16:46,cloudy,23,0,development
5129,glass,2025-09-28 05:19:21,cloudy,23,0,development
5130,metal,2025-09-28 19:26:43,cloudy,23,0,development
5131,plastic,2025-09-28 22:05:52,cloudy,23,0,development
5132,paper,2025-09-28 16:15:08,cloudy,23,0,development
5133,organic,2025-09-28 14:03:25,cloudy,23,0,development
5134,organic,2025-09-28 19:02:32,cloudy,23,0,development
5135,glass,2025-09-28 19:01:34,cloudy,23,0,development
5136,paper,2025-09-29 14:15:16,sunny,23,0,development
5137,metal,2025-09-29 01:25:49,sunny,23,0,development
5138,plastic,2025-09-29 23:59:43,sunny,23,0,development
5139,organic,2025-09-29 16:24:30,sunny,23,0,development
5140,organic,2025-09-29 23:28:24,sunny,23,0,development
5141,plastic,2025-09-29 17:45:52,sunny,23,0,development
5142,plastic,2025-09-29 05:56:24,sunny,23,0,development
5143,metal,2025-09-29 07:56:55,sunny,23,0,development
5144,paper,2025-09-29 12:10:02,sunny,23,0,development
5145,paper,2025-09-29 22:43:35,sunny,23,0,development
5146,plastic,2025-09-29 12:08:05,sunny,23,0,development
5147,paper,2025-09-29 04:22:23,sunny,23,0,development
5148,plastic,2025-09-29 03:22:17,sunny,23,0,development
5149,plastic,2025-09-29 18:10:02,sunny,23,0,development
5150,plastic,2025-09-29 23:24:08,sunny,23,0,development
5151,plastic,2025-09-29 15:21:42,sunny,23,0,development
5152,organic,2025-09-29 07:33:08,sunny,23,0,development
5153,plastic,2025-09-29 15:47:40,sunny,23,0,development
5154,metal,2025-09-29 18:54:44,sunny,23,0,development
5155,plastic,2025-09-29 21:54:17,sunny,23,0,development
5156,organic,2025-09-29 06:52:09,sunny,23,0,development
5157,organic,2025-09-29 15:37:07,sunny,23,0,development
5158,plastic,2025-09-29 05:50:35,sunny,23,0,development
5159,organic,2025-09-29 23:32:30,sunny,23,0,development
5160,organic,2025-09-29 18:39:22,sunny,23,0,development
5161,metal,2025-09-29 22:36:19,sunny,23,0,development
5162,plastic,2025-09-29 09:45:15,sunny,23,0,development
5163,plastic,2025-09-29 09:55:17,sunny,23,0,development
5164,plastic,2025-09-30 17:15:15,sunny,20,0,development
5165,plastic,2025-09-30 10:13:33,sunny,20,0,development
5166,plastic,2025-09-30 08:29:09,sunny,20,0,development
5167,paper,2025-09-30 13:15:04,sunny,20,0,development
5168,paper,2025-09-30 02:17:02,sunny,20,0,development
5169,organic,2025-09-30 11:19:20,sunny,20,0,development
5170,paper,2025-09-30 19:58:19,sunny,20,0,development
5171,paper,2025-09-30 14:07:53,sunny,20,0,development
5172,paper,2025-09-30 15:13:20,sunny,20,0,development
5173,metal,2025-09-30 02:17:00,sunny,20,0,development
5174,metal,2025-09-30 03:14:09,sunny,20,0,development
5175,metal,2025-09-30 21:27:17,sunny,20,0,development
5176,plastic,2025-09-30 15:34:55,sunny,20,0,development
5177,glass,2025-09-30 19:54:11,sunny,20,0,development
5178,metal,2025-09-30 10:01:17,sunny,20,0,development
5179,paper,2025-09-30 13:49:03,sunny,20,0,development
5180,organic,2025-09-30 16:28:18,sunny,20,0,development
5181,metal,2025-09-30 22:03:04,sunny,20,0,development
5182,glass,2025-09-30 21:59:36,sunny,20,0,development
5183,plastic,2025-09-30 22:51:20,sunny,20,0,development
5184,organic,2025-09-30 05:11:41,sunny,20,0,development
5185,organic,2025-09-30 19:51:16,sunny,20,0,development
5186,plastic,2025-09-30 03:19:17,sunny,20,0,development
5187,plastic,2025-09-30 10:44:14,sunny,20,0,development
5188,metal,2025-09-30 22:18:14,sunny,20,0,development
5189,glass,2025-09-30 03:40:26,sunny,20,0,development
5190,plastic,2025-09-30 19:00:52,sunny,20,0,development
5191,metal,2025-09-30 10:19:30,sunny,20,0,development
5192,paper,2025-10-01 22:47:57,stormy,12,0,development
5193,metal,2025-10-02 20:14:51,cloudy,18,0,development
5194,organic,2025-10-02 10:43:02,cloudy,18,0,development
5195,plastic,2025-10-02 10:34:10,cloudy,18,0,development
5196,plastic,2025-10-02 17:34:47,cloudy,18,0,development
5197,organic,2025-10-02 00:56:29,cloudy,18,0,development
5198,plastic,2025-10-02 23:38:24,cloudy,18,0,development
5199,glass,2025-10-02 18:16:07,cloudy,18,0,development
5200,organic,2025-10-02 04:55:52,cloudy,18,0,development
5201,plastic,2025-10-02 19:49:06,cloudy,18,0,development
5202,paper,2025-10-02 06:30:41,cloudy,18,0,development
5203,paper,2025-10-02 17:05:26,cloudy,18,0,development
5204,paper,2025-10-02 12:28:39,cloudy,18,0,development
5205,organic,2025-10-02 16:42:16,cloudy,18,0,development
5206,organic,2025-10-02 08:24:44,cloudy,18,0,development
5207,plastic,2025-10-02 03:55:15,cloudy,18,0,development
5208,plastic,2025-10-02 17:42:45,cloudy,18,0,development
5209,organic,2025-10-02 01:42:23,cloudy,18,0,development
5210,organic,2025-10-02 09:06:30,cloudy,18,0,development
5211,paper,2025-10-02 22:49:13,cloudy,18,0,development
5212,metal,2025-10-02 02:20:24,cloudy,18,0,development
5213,glass,2025-10-02 11:35:42,cloudy,18,0,development
5214,plastic,2025-10-03 10:12:18,cloudy,16,0,development
5215,paper,2025-10-03 03:12:53,cloudy,16,0,development
5216,glass,2025-10-03 05:30:30,cloudy,16,0,development
5217,paper,2025-10-03 08:01:39,cloudy,16,0,development
5218,paper,2025-10-03 01:07:07,cloudy,16,0,development
5219,organic,2025-10-03 22:07:20,cloudy,16,0,development
5220,paper,2025-10-03 02:38:36,cloudy,16,0,development
5221,organic,2025-10-03 04:11:34,cloudy,16,0,development
5222,organic,2025-10-03 09:24:45,cloudy,16,0,development
5223,metal,2025-10-03 08:23:01,cloudy,16,0,development
5224,organic,2025-10-03 11:59:58,cloudy,16,0,development
5225,organic,2025-10-03 14:48:14,cloudy,16,0,development
5226,paper,2025-10-03 19:54:52,cloudy,16,0,development
5227,organic,2025-10-03 03:18:04,cloudy,16,0,development
5228,paper,2025-10-03 13:45:48,cloudy,16,0,development
5229,glass,2025-10-03 16:19:08,cloudy,16,0,development
5230,plastic,2025-10-03 20:40:51,cloudy,16,0,development
5231,paper,2025-10-03 23:40:49,cloudy,16,0,development
5232,glass,2025-10-03 23:51:23,cloudy,16,0,development
5233,paper,2025-10-03 09:16:03,cloudy,16,0,development
5234,paper,2025-10-03 06:58:37,cloudy,16,0,development
5235,metal,2025-10-04 02:00:03,sunny,18,0,development
5236,organic,2025-10-04 18:35:53,sunny,18,0,development
5237,paper,2025-10-04 00:23:13,sunny,18,0,development
5238,organic,2025-10-04 01:18:43,sunny,18,0,development
5239,paper,2025-10-04 21:14:23,sunny,18,0,development
5240,organic,2025-10-04 06:27:35,sunny,18,0,development
5241,paper,2025-10-04 17:05:04,sunny,18,0,development
5242,plastic,2025-10-04 15:20:44,sunny,18,0,development
5243,metal,2025-10-04 13:21:00,sunny,18,0,development
5244,plastic,2025-10-04 11:52:23,sunny,18,0,development
5245,plastic,2025-10-04 15:41:08,sunny,18,0,development
5246,organic,2025-10-04 12:46:31,sunny,18,0,development
5247,glass,2025-10-04 23:15:28,sunny,18,0,development
5248,plastic,2025-10-04 21:12:49,sunny,18,0,development
5249,glass,2025-10-04 00:04:31,sunny,18,0,development
5250,plastic,2025-10-04 11:38:36,sunny,18,0,development
5251,plastic,2025-10-04 03:02:38,sunny,18,0,development
5252,plastic,2025-10-04 07:48:04,sunny,18,0,development
5253,paper,2025-10-04 10:36:28,sunny,18,0,development
5254,plastic,2025-10-04 16:38:01,sunny,18,0,development
5255,metal,2025-10-04 04:42:58,sunny,18,0,development
5256,organic,2025-10-04 12:04:04,sunny,18,0,development
5257,organic,2025-10-04 17:03:27,sunny,18,0,development
5258,glass,2025-10-04 02:38:39,sunny,18,0,development
5259,plastic,2025-10-04 21:59:51,sunny,18,0,development
5260,organic,2025-10-04 07:20:07,sunny,18,0,development
5261,glass,2025-10-04 17:55:17,sunny,18,0,development
5262,organic,2025-10-04 19:24:11,sunny,18,0,development
5263,metal,2025-10-05 11:35:15,cloudy,17,0,development
5264,paper,2025-10-05 10:40:41,cloudy,17,0,development
5265,plastic,2025-10-05 14:21:27,cloudy,17,0,development
5266,paper,2025-10-05 08:10:03,cloudy,17,0,development
5267,glass,2025-10-05 11:31:29,cloudy,17,0,development
5268,plastic,2025-10-05 11:09:37,cloudy,17,0,development
5269,plastic,2025-10-05 15:56:19,cloudy,17,0,development
5270,plastic,2025-10-05 13:23:01,cloudy,17,0,development
5271,organic,2025-10-05 16:11:23,cloudy,17,0,development
5272,glass,2025-10-05 20:40:25,cloudy,17,0,development
5273,paper,2025-10-05 21:20:45,cloudy,17,0,development
5274,metal,2025-10-05 15:51:39,cloudy,17,0,development
5275,plastic,2025-10-05 17:55:02,cloudy,17,0,development
5276,organic,2025-10-05 14:50:28,cloudy,17,0,development
5277,plastic,2025-10-05 03:58:35,cloudy,17,0,development
5278,plastic,2025-10-05 15:20:58,cloudy,17,0,development
5279,metal,2025-10-05 06:18:58,cloudy,17,0,development
5280,paper,2025-10-05 03:48:21,cloudy,17,0,development
5281,metal,2025-10-05 13:47:53,cloudy,17,0,development
5282,plastic,2025-10-05 20:07:00,cloudy,17,0,development
5283,paper,2025-10-05 11:45:58,cloudy,17,0,development
5284,plastic,2025-10-05 10:02:34,cloudy,17,0,development
5285,metal,2025-10-05 08:50:23,cloudy,17,0,development
5286,paper,2025-10-05 05:29:01,cloudy,17,0,development
5287,metal,2025-10-05 18:34:39,cloudy,17,0,development
5288,metal,2025-10-06 15:11:31,rainy,14,0,development
5289,plastic,2025-10-06 11:05:25,rainy,14,0,development
5290,plastic,2025-10-06 07:05:36,rainy,14,0,development
5291,plastic,2025-10-06 21:22:46,rainy,14,0,development
5292,organic,2025-10-06 23:47:37,rainy,14,0,development
5293,metal,2025-10-06 16:04:59,rainy,14,0,development
5294,paper,2025-10-06 00:38:57,rainy,14,0,development
5295,paper,2025-10-07 14:50:07,sunny,17,0,development
5296,plastic,2025-10-07 12:20:17,sunny,17,0,development
5297,organic,2025-10-07 15:02:19,sunny,17,0,development
5298,plastic,2025-10-07 06:52:18,sunny,17,0,development
5299,organic,2025-10-07 16:39:40,sunny,17,0,development
5300,paper,2025-10-07 19:59:22,sunny,17,0,development
5301,paper,2025-10-07 08:15:09,sunny,17,0,development
5302,plastic,2025-10-07 08:29:23,sunny,17,0,development
5303,paper,2025-10-07 14:19:06,sunny,17,0,development
5304,paper,2025-10-07 20:57:51,sunny,17,0,development
5305,organic,2025-10-07 09:58:01,sunny,17,0,development
5306,plastic,2025-10-07 16:47:31,sunny,17,0,development
5307,paper,2025-10-07 14:32:39,sunny,17,0,development
5308,glass,2025-10-07 20:14:04,sunny,17,0,development
5309,glass,2025-10-07 14:19:33,sunny,17,0,development
5310,metal,2025-10-07 01:11:01,sunny,17,0,development
5311,organic,2025-10-07 17:53:00,sunny,17,0,development
5312,organic,2025-10-07 12:48:19,sunny,17,0,development
5313,organic,2025-10-07 16:16:25,sunny,17,0,development
5314,organic,2025-10-07 11:28:22,sunny,17,0,development
5315,plastic,2025-10-07 12:34:15,sunny,17,0,development
5316,organic,2025-10-07 22:10:58,sunny,17,0,development
5317,metal,2025-10-07 10:05:20,sunny,17,0,development
5318,plastic,2025-10-07 02:27:55,sunny,17,0,development
5319,plastic,2025-10-08 15:31:41,sunny,11,0,development
5320,organic,2025-10-08 17:19:33,sunny,11,0,development
5321,paper,2025-10-08 01:41:28,sunny,11,0,development
5322,paper,2025-10-08 04:11:58,sunny,11,0,development
5323,organic,2025-10-08 00:54:25,sunny,11,0,development
5324,paper,2025-10-08 15:54:05,sunny,11,0,development
