id,type,timestamp,weather,temperature,isholiday,cameraid
2695,plastic,11-9-2025 02:58,sunny,17,0,4
2696,organic,11-9-2025 00:32,sunny,17,0,4
2697,paper,11-9-2025 14:14,sunny,17,0,4
2698,plastic,12-9-2025 10:55,sunny,21,0,4
2699,plastic,12-9-2025 22:04,sunny,21,0,4
2700,plastic,12-9-2025 01:25,sunny,21,0,4
2701,metal,12-9-2025 23:05,sunny,21,0,4
2702,plastic,12-9-2025 10:42,sunny,21,0,4
2703,plastic,12-9-2025 03:57,sunny,21,0,4
2704,paper,12-9-2025 16:22,sunny,21,0,4
2705,organic,12-9-2025 04:01,sunny,21,0,4
2706,glass,12-9-2025 21:37,sunny,21,0,4
2707,plastic,12-9-2025 14:48,sunny,21,0,4
2708,metal,12-9-2025 13:26,sunny,21,0,4
2709,paper,12-9-2025 23:48,sunny,21,0,4
2710,paper,12-9-2025 00:14,sunny,21,0,4
2711,plastic,12-9-2025 16:55,sunny,21,0,4
2712,paper,12-9-2025 02:16,sunny,21,0,4
2713,paper,12-9-2025 13:43,sunny,21,0,4
2714,plastic,12-9-2025 18:05,sunny,21,0,4
2715,organic,13-9-2025 03:39,cloudy,18,0,4
2716,organic,13-9-2025 04:38,cloudy,18,0,4
2717,paper,13-9-2025 17:34,cloudy,18,0,4
2718,metal,13-9-2025 16:06,cloudy,18,0,4
2719,plastic,13-9-2025 00:45,cloudy,18,0,4
2720,paper,13-9-2025 11:17,cloudy,18,0,4
2721,plastic,13-9-2025 06:54,cloudy,18,0,4
2722,plastic,13-9-2025 19:01,cloudy,18,0,4
2723,plastic,13-9-2025 11:22,cloudy,18,0,4
2724,plastic,13-9-2025 18:26,cloudy,18,0,4
2725,paper,13-9-2025 22:59,cloudy,18,0,4
2726,organic,13-9-2025 20:36,cloudy,18,0,4
2727,paper,13-9-2025 05:56,cloudy,18,0,4
2728,paper,14-9-2025 01:27,cloudy,22,0,4
2729,plastic,14-9-2025 04:44,cloudy,22,0,4
2730,metal,14-9-2025 04:50,cloudy,22,0,4
2731,organic,14-9-2025 19:40,cloudy,22,0,4
2732,paper,14-9-2025 02:05,cloudy,22,0,4
2733,glass,14-9-2025 01:19,cloudy,22,0,4
2734,plastic,14-9-2025 22:15,cloudy,22,0,4
2735,paper,14-9-2025 13:46,cloudy,22,0,4
2736,paper,14-9-2025 02:21,cloudy,22,0,4
2737,organic,14-9-2025 07:57,cloudy,22,0,4
2738,paper,14-9-2025 15:47,cloudy,22,0,4
2739,plastic,14-9-2025 02:08,cloudy,22,0,4
2740,metal,14-9-2025 20:36,cloudy,22,0,4
2741,paper,14-9-2025 15:16,cloudy,22,0,4
2742,plastic,14-9-2025 23:36,cloudy,22,0,4
2743,plastic,15-9-2025 03:06,cloudy,23,0,4
2744,organic,15-9-2025 05:27,cloudy,23,0,4
2745,plastic,15-9-2025 06:48,cloudy,23,0,4
2746,plastic,15-9-2025 01:31,cloudy,23,0,4
2747,paper,15-9-2025 00:58,cloudy,23,0,4
2748,plastic,15-9-2025 11:02,cloudy,23,0,4
2749,plastic,15-9-2025 21:02,cloudy,23,0,4
2750,metal,15-9-2025 06:38,cloudy,23,0,4
2751,paper,15-9-2025 15:45,cloudy,23,0,4
2752,plastic,15-9-2025 03:53,cloudy,23,0,4
2753,paper,15-9-2025 00:34,cloudy,23,0,4
2754,organic,15-9-2025 12:43,cloudy,23,0,4
2755,plastic,15-9-2025 21:33,cloudy,23,0,4
2756,plastic,16-9-2025 15:09,rainy,23,0,4
2757,organic,16-9-2025 00:08,rainy,23,0,4
2758,plastic,16-9-2025 00:21,rainy,23,0,4
2759,organic,16-9-2025 19:48,rainy,23,0,4
2760,metal,16-9-2025 01:57,rainy,23,0,4
2761,organic,16-9-2025 11:58,rainy,23,0,4
2762,paper,16-9-2025 00:48,rainy,23,0,4
2763,paper,16-9-2025 19:58,rainy,23,0,4
2764,plastic,17-9-2025 20:31,rainy,21,0,4
2765,plastic,17-9-2025 09:05,rainy,21,0,4
2766,plastic,17-9-2025 10:36,rainy,21,0,4
2767,paper,17-9-2025 10:44,rainy,21,0,4
2768,metal,17-9-2025 15:00,rainy,21,0,4
2769,paper,17-9-2025 09:04,rainy,21,0,4
2770,organic,17-9-2025 18:06,rainy,21,0,4
2771,paper,17-9-2025 19:18,rainy,21,0,4
2772,plastic,18-9-2025 12:04,stormy,23,0,4
2773,plastic,18-9-2025 18:08,stormy,23,0,4
2774,paper,18-9-2025 23:52,stormy,23,0,4
2775,paper,18-9-2025 04:40,stormy,23,0,4
2776,paper,18-9-2025 16:59,stormy,23,0,4
2777,metal,18-9-2025 00:47,stormy,23,0,4
2778,organic,19-9-2025 15:20,misty,20,0,4
2779,paper,19-9-2025 02:31,misty,20,0,4
2780,organic,19-9-2025 12:15,misty,20,0,4
2781,organic,19-9-2025 02:24,misty,20,0,4
2782,organic,19-9-2025 11:12,misty,20,0,4
2783,metal,19-9-2025 23:34,misty,20,0,4
2784,plastic,19-9-2025 02:55,misty,20,0,4
2785,paper,19-9-2025 14:40,misty,20,0,4
2786,paper,19-9-2025 14:56,misty,20,0,4
2787,paper,19-9-2025 10:34,misty,20,0,4
2788,plastic,19-9-2025 19:28,misty,20,0,4
2789,plastic,20-9-2025 13:36,cloudy,19,0,4
2790,paper,20-9-2025 22:46,cloudy,19,0,4
2791,paper,20-9-2025 13:28,cloudy,19,0,4
2792,plastic,20-9-2025 01:40,cloudy,19,0,4
2793,organic,20-9-2025 04:13,cloudy,19,0,4
2794,paper,20-9-2025 19:16,cloudy,19,0,4
2795,plastic,20-9-2025 19:17,cloudy,19,0,4
2796,plastic,20-9-2025 21:56,cloudy,19,0,4
2797,plastic,20-9-2025 15:03,cloudy,19,0,4
2798,plastic,20-9-2025 19:32,cloudy,19,0,4
2799,paper,20-9-2025 09:55,cloudy,19,0,4
2800,metal,20-9-2025 20:43,cloudy,19,0,4
2801,glass,20-9-2025 01:41,cloudy,19,0,4
2802,organic,21-9-2025 16:29,cloudy,22,0,4
2803,paper,21-9-2025 15:50,cloudy,22,0,4
2804,plastic,21-9-2025 13:21,cloudy,22,0,4
2805,paper,21-9-2025 20:06,cloudy,22,0,4
2806,paper,21-9-2025 14:32,cloudy,22,0,4
2807,paper,21-9-2025 21:23,cloudy,22,0,4
2808,paper,21-9-2025 04:29,cloudy,22,0,4
2809,paper,21-9-2025 15:04,cloudy,22,0,4
2810,paper,21-9-2025 05:48,cloudy,22,0,4
2811,plastic,21-9-2025 13:37,cloudy,22,0,4
2812,organic,21-9-2025 21:12,cloudy,22,0,4
2813,paper,21-9-2025 23:31,cloudy,22,0,4
2814,plastic,21-9-2025 20:16,cloudy,22,0,4
2815,organic,21-9-2025 17:50,cloudy,22,0,4
2816,paper,21-9-2025 12:48,cloudy,22,0,4
2817,plastic,22-9-2025 06:12,stormy,16,0,4
2818,plastic,22-9-2025 06:04,stormy,16,0,4
2819,plastic,22-9-2025 12:34,stormy,16,0,4
2820,plastic,22-9-2025 01:56,stormy,16,0,4
2821,organic,23-9-2025 18:46,sunny,20,0,4
2822,paper,23-9-2025 06:03,sunny,20,0,4
2823,plastic,23-9-2025 22:12,sunny,20,0,4
2824,organic,23-9-2025 13:48,sunny,20,0,4
2825,glass,23-9-2025 13:27,sunny,20,0,4
2826,paper,23-9-2025 05:06,sunny,20,0,4
2827,organic,23-9-2025 00:19,sunny,20,0,4
2828,plastic,23-9-2025 07:08,sunny,20,0,4
2829,organic,23-9-2025 03:18,sunny,20,0,4
2830,paper,23-9-2025 20:50,sunny,20,0,4
2831,glass,23-9-2025 09:00,sunny,20,0,4
2832,plastic,23-9-2025 16:07,sunny,20,0,4
2833,paper,23-9-2025 08:16,sunny,20,0,4
2834,plastic,23-9-2025 21:02,sunny,20,0,4
2835,plastic,23-9-2025 02:06,sunny,20,0,4
2836,plastic,23-9-2025 02:56,sunny,20,0,4
2837,organic,23-9-2025 22:54,sunny,20,0,4
2838,organic,24-9-2025 21:26,sunny,14,0,4
2839,paper,24-9-2025 23:48,sunny,14,0,4
2840,paper,24-9-2025 11:05,sunny,14,0,4
2841,metal,24-9-2025 10:02,sunny,14,0,4
2842,plastic,24-9-2025 07:09,sunny,14,0,4
2843,plastic,24-9-2025 05:11,sunny,14,0,4
2844,paper,24-9-2025 04:48,sunny,14,0,4
2845,paper,24-9-2025 08:07,sunny,14,0,4
2846,metal,24-9-2025 19:59,sunny,14,0,4
2847,plastic,24-9-2025 13:50,sunny,14,0,4
2848,organic,24-9-2025 15:36,sunny,14,0,4
2849,plastic,24-9-2025 17:21,sunny,14,0,4
2850,metal,24-9-2025 04:44,sunny,14,0,4
2851,paper,24-9-2025 04:37,sunny,14,0,4
2852,paper,24-9-2025 15:31,sunny,14,0,4
2853,plastic,25-9-2025 22:53,sunny,18,0,4
2854,plastic,25-9-2025 18:21,sunny,18,0,4
2855,paper,25-9-2025 03:43,sunny,18,0,4
2856,paper,25-9-2025 21:18,sunny,18,0,4
2857,paper,25-9-2025 09:42,sunny,18,0,4
2858,glass,25-9-2025 04:58,sunny,18,0,4
2859,plastic,25-9-2025 21:32,sunny,18,0,4
2860,plastic,25-9-2025 03:41,sunny,18,0,4
2861,plastic,25-9-2025 06:14,sunny,18,0,4
2862,paper,25-9-2025 19:31,sunny,18,0,4
2863,metal,25-9-2025 02:47,sunny,18,0,4
2864,organic,25-9-2025 04:38,sunny,18,0,4
2865,paper,25-9-2025 18:32,sunny,18,0,4
2866,plastic,25-9-2025 18:23,sunny,18,0,4
2867,paper,25-9-2025 23:15,sunny,18,0,4
2868,plastic,26-9-2025 10:37,sunny,20,0,4
2869,glass,26-9-2025 20:30,sunny,20,0,4
2870,plastic,26-9-2025 21:29,sunny,20,0,4
2871,plastic,26-9-2025 14:02,sunny,20,0,4
2872,organic,26-9-2025 04:52,sunny,20,0,4
2873,plastic,26-9-2025 06:51,sunny,20,0,4
2874,paper,26-9-2025 12:22,sunny,20,0,4
2875,organic,26-9-2025 19:46,sunny,20,0,4
2876,plastic,26-9-2025 11:38,sunny,20,0,4
2877,plastic,26-9-2025 16:15,sunny,20,0,4
2878,organic,26-9-2025 08:16,sunny,20,0,4
2879,paper,26-9-2025 14:12,sunny,20,0,4
2880,plastic,26-9-2025 03:50,sunny,20,0,4
2881,paper,26-9-2025 02:41,sunny,20,0,4
2882,metal,26-9-2025 11:43,sunny,20,0,4
2883,plastic,26-9-2025 18:09,sunny,20,0,4
2884,organic,26-9-2025 06:15,sunny,20,0,4
2885,plastic,27-9-2025 04:16,misty,18,0,4
2886,glass,27-9-2025 23:50,misty,18,0,4
2887,plastic,27-9-2025 18:16,misty,18,0,4
2888,plastic,27-9-2025 00:48,misty,18,0,4
2889,organic,27-9-2025 01:23,misty,18,0,4
2890,paper,27-9-2025 03:36,misty,18,0,4
2891,organic,27-9-2025 11:49,misty,18,0,4
2892,plastic,27-9-2025 16:16,misty,18,0,4
2893,organic,27-9-2025 23:05,misty,18,0,4
2894,plastic,27-9-2025 17:27,misty,18,0,4
2895,metal,28-9-2025 12:43,sunny,20,0,4
2896,plastic,28-9-2025 07:08,sunny,20,0,4
2897,plastic,28-9-2025 03:37,sunny,20,0,4
2898,plastic,28-9-2025 22:40,sunny,20,0,4
2899,glass,28-9-2025 09:01,sunny,20,0,4
2900,paper,28-9-2025 02:52,sunny,20,0,4
2901,plastic,28-9-2025 22:56,sunny,20,0,4
2902,paper,28-9-2025 01:29,sunny,20,0,4
2903,metal,28-9-2025 07:13,sunny,20,0,4
2904,paper,28-9-2025 09:02,sunny,20,0,4
2905,paper,28-9-2025 04:21,sunny,20,0,4
2906,plastic,28-9-2025 11:56,sunny,20,0,4
2907,organic,28-9-2025 21:20,sunny,20,0,4
2908,plastic,28-9-2025 20:06,sunny,20,0,4
2909,plastic,28-9-2025 02:58,sunny,20,0,4
2910,plastic,28-9-2025 12:57,sunny,20,0,4
2911,paper,28-9-2025 12:34,sunny,20,0,4
2912,paper,28-9-2025 10:05,sunny,20,0,4
2913,paper,28-9-2025 08:53,sunny,20,0,4
2914,paper,29-9-2025 16:55,sunny,20,0,4
2915,plastic,29-9-2025 12:11,sunny,20,0,4
2916,plastic,29-9-2025 15:02,sunny,20,0,4
2917,metal,29-9-2025 23:55,sunny,20,0,4
2918,paper,29-9-2025 03:07,sunny,20,0,4
2919,glass,29-9-2025 01:52,sunny,20,0,4
2920,paper,29-9-2025 22:43,sunny,20,0,4
2921,plastic,29-9-2025 13:02,sunny,20,0,4
2922,paper,29-9-2025 12:19,sunny,20,0,4
2923,paper,29-9-2025 18:16,sunny,20,0,4
2924,plastic,29-9-2025 09:53,sunny,20,0,4
2925,plastic,29-9-2025 08:16,sunny,20,0,4
2926,plastic,29-9-2025 05:50,sunny,20,0,4
2927,plastic,29-9-2025 06:24,sunny,20,0,4
2928,plastic,29-9-2025 07:17,sunny,20,0,4
2929,organic,29-9-2025 13:05,sunny,20,0,4
2930,plastic,29-9-2025 13:31,sunny,20,0,4
2931,glass,30-9-2025 21:26,cloudy,14,0,4
2932,plastic,30-9-2025 19:50,cloudy,14,0,4
2933,paper,30-9-2025 12:58,cloudy,14,0,4
2934,metal,30-9-2025 20:46,cloudy,14,0,4
2935,paper,30-9-2025 19:43,cloudy,14,0,4
2936,plastic,30-9-2025 02:18,cloudy,14,0,4
2937,paper,30-9-2025 20:13,cloudy,14,0,4
2938,plastic,30-9-2025 03:32,cloudy,14,0,4
2939,organic,30-9-2025 10:55,cloudy,14,0,4
2940,paper,30-9-2025 16:10,cloudy,14,0,4
2941,organic,30-9-2025 21:23,cloudy,14,0,4
2942,plastic,1-10-2025 03:46,cloudy,7,0,4
2943,paper,1-10-2025 18:48,cloudy,7,0,4
2944,plastic,1-10-2025 23:54,cloudy,7,0,4
2945,glass,1-10-2025 08:53,cloudy,7,0,4
2946,metal,1-10-2025 20:44,cloudy,7,0,4
2947,organic,1-10-2025 20:22,cloudy,7,0,4
2948,paper,1-10-2025 11:43,cloudy,7,0,4
2949,paper,1-10-2025 00:07,cloudy,7,0,4
2950,organic,1-10-2025 05:51,cloudy,7,0,4
2951,metal,1-10-2025 03:23,cloudy,7,0,4
2952,paper,1-10-2025 01:58,cloudy,7,0,4
2953,paper,2-10-2025 03:55,cloudy,9,0,4
2954,glass,2-10-2025 13:33,cloudy,9,0,4
2955,organic,2-10-2025 19:36,cloudy,9,0,4
2956,plastic,2-10-2025 02:14,cloudy,9,0,4
2957,paper,2-10-2025 20:03,cloudy,9,0,4
2958,paper,2-10-2025 10:27,cloudy,9,0,4
2959,paper,2-10-2025 03:31,cloudy,9,0,4
2960,paper,2-10-2025 08:30,cloudy,9,0,4
2961,plastic,2-10-2025 05:27,cloudy,9,0,4
2962,paper,2-10-2025 12:38,cloudy,9,0,4
2963,plastic,2-10-2025 23:02,cloudy,9,0,4
2964,paper,3-10-2025 21:12,cloudy,17,0,4
2965,paper,3-10-2025 05:37,cloudy,17,0,4
2966,plastic,3-10-2025 10:26,cloudy,17,0,4
2967,plastic,3-10-2025 09:04,cloudy,17,0,4
2968,plastic,3-10-2025 04:41,cloudy,17,0,4
2969,glass,3-10-2025 02:14,cloudy,17,0,4
2970,paper,3-10-2025 04:20,cloudy,17,0,4
2971,plastic,3-10-2025 12:19,cloudy,17,0,4
2972,plastic,3-10-2025 17:36,cloudy,17,0,4
2973,metal,3-10-2025 17:07,cloudy,17,0,4
2974,plastic,3-10-2025 13:48,cloudy,17,0,4
2975,plastic,4-10-2025 05:14,misty,14,0,4
2976,paper,4-10-2025 00:25,misty,14,0,4
2977,organic,4-10-2025 10:53,misty,14,0,4
2978,plastic,4-10-2025 08:56,misty,14,0,4
2979,paper,4-10-2025 11:53,misty,14,0,4
2980,paper,4-10-2025 12:34,misty,14,0,4
2981,plastic,4-10-2025 14:16,misty,14,0,4
2982,organic,4-10-2025 16:35,misty,14,0,4
2983,organic,4-10-2025 18:13,misty,14,0,4
2984,metal,4-10-2025 11:22,misty,14,0,4
2985,paper,5-10-2025 10:00,cloudy,17,0,4
2986,paper,5-10-2025 15:10,cloudy,17,0,4
2987,metal,5-10-2025 19:25,cloudy,17,0,4
2988,plastic,5-10-2025 14:48,cloudy,17,0,4
2989,plastic,5-10-2025 15:38,cloudy,17,0,4
2990,plastic,5-10-2025 10:41,cloudy,17,0,4
2991,organic,5-10-2025 00:44,cloudy,17,0,4
2992,paper,5-10-2025 22:21,cloudy,17,0,4
2993,plastic,5-10-2025 11:23,cloudy,17,0,4
2994,paper,5-10-2025 04:40,cloudy,17,0,4
2995,plastic,5-10-2025 15:25,cloudy,17,0,4
2996,plastic,5-10-2025 20:43,cloudy,17,0,4
2997,paper,5-10-2025 15:12,cloudy,17,0,4
2998,paper,6-10-2025 09:59,cloudy,16,0,4
2999,plastic,6-10-2025 13:54,cloudy,16,0,4
3000,paper,6-10-2025 00:42,cloudy,16,0,4
3001,metal,6-10-2025 06:40,cloudy,16,0,4
3002,paper,6-10-2025 18:26,cloudy,16,0,4
3003,paper,6-10-2025 06:15,cloudy,16,0,4
3004,paper,6-10-2025 13:16,cloudy,16,0,4
3005,paper,6-10-2025 08:47,cloudy,16,0,4
3006,plastic,6-10-2025 21:00,cloudy,16,0,4
3007,plastic,6-10-2025 13:05,cloudy,16,0,4
3008,organic,6-10-2025 06:10,cloudy,16,0,4
3009,glass,7-10-2025 01:31,sunny,18,0,4
3010,organic,7-10-2025 22:40,sunny,18,0,4
3011,paper,7-10-2025 09:20,sunny,18,0,4
3012,plastic,7-10-2025 08:50,sunny,18,0,4
3013,glass,7-10-2025 15:41,sunny,18,0,4
3014,organic,7-10-2025 17:24,sunny,18,0,4
3015,metal,7-10-2025 09:34,sunny,18,0,4
3016,paper,7-10-2025 18:22,sunny,18,0,4
3017,paper,7-10-2025 21:00,sunny,18,0,4
3018,glass,7-10-2025 16:55,sunny,18,0,4
3019,plastic,7-10-2025 13:25,sunny,18,0,4
3020,paper,7-10-2025 11:14,sunny,18,0,4
3021,paper,7-10-2025 05:03,sunny,18,0,4
3022,plastic,7-10-2025 07:52,sunny,18,0,4
3023,paper,7-10-2025 13:00,sunny,18,0,4
3024,plastic,8-10-2025 05:04,cloudy,16,0,4
3025,metal,8-10-2025 19:18,cloudy,16,0,4
3026,organic,8-10-2025 18:26,cloudy,16,0,4
3027,organic,8-10-2025 11:09,cloudy,16,0,4
3028,plastic,8-10-2025 06:50,cloudy,16,0,4
3029,metal,8-10-2025 03:35,cloudy,16,0,4
3030,paper,8-10-2025 05:44,cloudy,16,0,4
3031,metal,8-10-2025 22:36,cloudy,16,0,4
3032,plastic,8-10-2025 03:08,cloudy,16,0,4
3033,organic,8-10-2025 13:38,cloudy,16,0,4
3034,paper,8-10-2025 04:47,cloudy,16,0,4
3035,metal,9-10-2025 23:27,cloudy,18,0,4
3036,paper,9-10-2025 15:03,cloudy,18,0,4
3037,paper,9-10-2025 10:12,cloudy,18,0,4
3038,metal,9-10-2025 22:30,cloudy,18,0,4
3039,paper,9-10-2025 07:40,cloudy,18,0,4
3040,organic,9-10-2025 01:22,cloudy,18,0,4
3041,plastic,9-10-2025 01:08,cloudy,18,0,4
3042,paper,9-10-2025 06:35,cloudy,18,0,4
3043,metal,9-10-2025 00:40,cloudy,18,0,4
3044,plastic,9-10-2025 20:48,cloudy,18,0,4
3045,plastic,9-10-2025 06:34,cloudy,18,0,4
3046,metal,10-10-2025 13:15,sunny,18,0,4
3047,organic,10-10-2025 10:05,sunny,18,0,4
3048,plastic,10-10-2025 00:10,sunny,18,0,4
3049,plastic,10-10-2025 09:05,sunny,18,0,4
3050,organic,10-10-2025 13:26,sunny,18,0,4
3051,paper,10-10-2025 01:46,sunny,18,0,4
3052,plastic,10-10-2025 21:51,sunny,18,0,4
3053,plastic,10-10-2025 08:46,sunny,18,0,4
3054,plastic,10-10-2025 14:39,sunny,18,0,4
3055,paper,10-10-2025 14:49,sunny,18,0,4
3056,plastic,10-10-2025 00:19,sunny,18,0,4
3057,paper,10-10-2025 09:15,sunny,18,0,4
3058,plastic,10-10-2025 20:01,sunny,18,0,4
3059,plastic,10-10-2025 08:28,sunny,18,0,4
3060,plastic,10-10-2025 01:38,sunny,18,0,4
3061,paper,11-10-2025 07:37,rainy,12,0,4
3062,organic,11-10-2025 04:50,rainy,12,0,4
3063,glass,11-10-2025 13:14,rainy,12,0,4
3064,glass,11-10-2025 23:04,rainy,12,0,4
3065,paper,11-10-2025 17:06,rainy,12,0,4
3066,metal,11-10-2025 12:53,rainy,12,0,4
3067,metal,11-10-2025 17:42,rainy,12,0,4
3068,metal,12-10-2025 23:16,cloudy,18,0,4
3069,glass,12-10-2025 04:30,cloudy,18,0,4
3070,plastic,12-10-2025 07:33,cloudy,18,0,4
3071,plastic,12-10-2025 16:32,cloudy,18,0,4
3072,plastic,12-10-2025 18:38,cloudy,18,0,4
3073,plastic,12-10-2025 11:59,cloudy,18,0,4
3074,paper,12-10-2025 00:24,cloudy,18,0,4
3075,paper,12-10-2025 12:05,cloudy,18,0,4
3076,paper,12-10-2025 00:43,cloudy,18,0,4
3077,plastic,12-10-2025 13:01,cloudy,18,0,4
3078,organic,12-10-2025 01:50,cloudy,18,0,4
3079,glass,12-10-2025 14:38,cloudy,18,0,4
3080,plastic,12-10-2025 03:01,cloudy,18,0,4
3081,organic,13-10-2025 13:11,stormy,14,0,4
3082,plastic,13-10-2025 22:20,stormy,14,0,4
3083,organic,13-10-2025 07:20,stormy,14,0,4
3084,paper,13-10-2025 12:59,stormy,14,0,4
3085,paper,14-10-2025 04:00,cloudy,5,0,4
3086,organic,14-10-2025 06:34,cloudy,5,0,4
3087,organic,14-10-2025 20:59,cloudy,5,0,4
3088,plastic,14-10-2025 16:09,cloudy,5,0,4
3089,organic,14-10-2025 03:43,cloudy,5,0,4
3090,organic,14-10-2025 23:19,cloudy,5,0,4
3091,plastic,14-10-2025 04:19,cloudy,5,0,4
3092,paper,14-10-2025 15:54,cloudy,5,0,4
3093,organic,15-10-2025 06:00,sunny,12,0,4
3094,plastic,15-10-2025 14:35,sunny,12,0,4
3095,plastic,15-10-2025 21:15,sunny,12,0,4
3096,plastic,15-10-2025 07:21,sunny,12,0,4
3097,organic,15-10-2025 00:24,sunny,12,0,4
3098,paper,15-10-2025 14:11,sunny,12,0,4
3099,paper,15-10-2025 05:39,sunny,12,0,4
3100,organic,15-10-2025 03:22,sunny,12,0,4
3101,organic,15-10-2025 16:23,sunny,12,0,4
3102,metal,15-10-2025 20:25,sunny,12,0,4
3103,organic,15-10-2025 13:23,sunny,12,0,4
3104,plastic,15-10-2025 20:56,sunny,12,0,4
3105,organic,15-10-2025 23:50,sunny,12,0,4
3106,metal,15-10-2025 19:04,sunny,12,0,4
3107,organic,15-10-2025 04:10,sunny,12,0,4
3108,metal,16-10-2025 13:36,sunny,11,0,4
3109,organic,16-10-2025 09:19,sunny,11,0,4
3110,plastic,16-10-2025 21:43,sunny,11,0,4
3111,metal,16-10-2025 13:40,sunny,11,0,4
3112,paper,16-10-2025 18:32,sunny,11,0,4
3113,paper,16-10-2025 11:24,sunny,11,0,4
3114,plastic,16-10-2025 10:53,sunny,11,0,4
3115,paper,16-10-2025 18:14,sunny,11,0,4
3116,plastic,16-10-2025 07:27,sunny,11,0,4
3117,plastic,16-10-2025 21:53,sunny,11,0,4
3118,plastic,16-10-2025 00:38,sunny,11,0,4
3119,organic,16-10-2025 09:41,sunny,11,0,4
3120,plastic,16-10-2025 05:14,sunny,11,0,4
3121,paper,16-10-2025 18:48,sunny,11,0,4
3122,paper,16-10-2025 00:44,sunny,11,0,4
3123,organic,17-10-2025 14:46,cloudy,12,0,4
3124,paper,17-10-2025 01:41,cloudy,12,0,4
3125,plastic,17-10-2025 18:33,cloudy,12,0,4
3126,plastic,17-10-2025 08:15,cloudy,12,0,4
3127,plastic,17-10-2025 11:37,cloudy,12,0,4
3128,plastic,17-10-2025 04:27,cloudy,12,0,4
3129,metal,17-10-2025 05:16,cloudy,12,0,4
3130,paper,17-10-2025 06:06,cloudy,12,0,4
3131,paper,17-10-2025 11:06,cloudy,12,0,4
3132,organic,17-10-2025 07:49,cloudy,12,0,4
3133,plastic,17-10-2025 02:28,cloudy,12,0,4
3134,organic,18-10-2025 17:31,cloudy,16,0,4
3135,organic,18-10-2025 12:11,cloudy,16,0,4
3136,plastic,18-10-2025 03:16,cloudy,16,0,4
3137,organic,18-10-2025 15:33,cloudy,16,0,4
3138,plastic,18-10-2025 06:26,cloudy,16,0,4
3139,organic,18-10-2025 23:31,cloudy,16,0,4
3140,organic,18-10-2025 00:11,cloudy,16,0,4
3141,plastic,18-10-2025 06:34,cloudy,16,0,4
3142,organic,18-10-2025 12:14,cloudy,16,0,4
3143,paper,18-10-2025 17:34,cloudy,16,0,4
3144,plastic,18-10-2025 03:23,cloudy,16,0,4
3145,paper,18-10-2025 11:15,cloudy,16,0,4
3146,organic,18-10-2025 20:53,cloudy,16,0,4
3147,metal,19-10-2025 23:08,cloudy,12,0,4
3148,glass,19-10-2025 05:56,cloudy,12,0,4
3149,organic,19-10-2025 07:08,cloudy,12,0,4
3150,paper,19-10-2025 10:19,cloudy,12,0,4
3151,paper,19-10-2025 11:43,cloudy,12,0,4
3152,plastic,19-10-2025 10:54,cloudy,12,0,4
3153,glass,19-10-2025 19:38,cloudy,12,0,4
3154,organic,19-10-2025 11:57,cloudy,12,0,4
3155,paper,19-10-2025 16:06,cloudy,12,0,4
3156,paper,19-10-2025 03:18,cloudy,12,0,4
3157,glass,19-10-2025 03:29,cloudy,12,0,4
3158,metal,19-10-2025 05:33,cloudy,12,0,4
3159,plastic,19-10-2025 21:52,cloudy,12,0,4
3160,plastic,20-10-2025 07:04,cloudy,14,0,4
3161,organic,20-10-2025 16:05,cloudy,14,0,4
3162,organic,20-10-2025 19:33,cloudy,14,0,4
3163,paper,20-10-2025 06:58,cloudy,14,0,4
3164,plastic,20-10-2025 23:08,cloudy,14,0,4
3165,plastic,20-10-2025 10:31,cloudy,14,0,4
3166,paper,20-10-2025 09:46,cloudy,14,0,4
3167,paper,20-10-2025 18:42,cloudy,14,0,4
3168,metal,20-10-2025 14:04,cloudy,14,0,4
3169,metal,20-10-2025 13:21,cloudy,14,0,4
3170,plastic,20-10-2025 23:27,cloudy,14,0,4
3171,organic,21-10-2025 08:45,cloudy,13,0,4
3172,paper,21-10-2025 17:48,cloudy,13,0,4
3173,paper,21-10-2025 06:54,cloudy,13,0,4
3174,plastic,21-10-2025 17:19,cloudy,13,0,4
3175,plastic,21-10-2025 04:28,cloudy,13,0,4
3176,plastic,21-10-2025 02:01,cloudy,13,0,4
3177,organic,21-10-2025 22:22,cloudy,13,0,4
3178,paper,21-10-2025 03:37,cloudy,13,0,4
3179,organic,21-10-2025 14:36,cloudy,13,0,4
3180,plastic,21-10-2025 03:03,cloudy,13,0,4
3181,plastic,21-10-2025 04:48,cloudy,13,0,4
3182,organic,22-10-2025 21:43,rainy,14,0,4
3183,organic,22-10-2025 01:27,rainy,14,0,4
3184,paper,22-10-2025 19:10,rainy,14,0,4
3185,plastic,22-10-2025 00:23,rainy,14,0,4
3186,glass,22-10-2025 11:32,rainy,14,0,4
3187,plastic,22-10-2025 09:52,rainy,14,0,4
3188,plastic,23-10-2025 22:00,rainy,10,0,4
3189,plastic,23-10-2025 08:54,rainy,10,0,4
3190,plastic,23-10-2025 01:45,rainy,10,0,4
3191,paper,23-10-2025 18:38,rainy,10,0,4
3192,paper,23-10-2025 11:07,rainy,10,0,4
3193,organic,23-10-2025 15:56,rainy,10,0,4
3194,paper,24-10-2025 01:49,cloudy,9,0,4
3195,paper,24-10-2025 17:46,cloudy,9,0,4
3196,paper,24-10-2025 22:56,cloudy,9,0,4
